,Education,"Arts, entertainment, recreation & other services",Year 2020: One person households: Female ratio,Year 2020: One person households: Male ratio,Year 2020: Households with dependent children ratio,pop_ratio_under_10,pop_ratio_teenager,pop_ratio_20_39,pop_ratio_40_60,pop_ratio_60_80,pop_ratio_80_90+
0,-0.8653568193844349,-0.7531408920525208,1.6376531490859938,-0.27477891613277894,-0.8235624830166215,0.007549087838556368,-0.743477576300706,-0.8392410981229216,0.7597369549685508,0.5263916761891259,1.1131124091492561
1,-0.9185694396797386,-0.5647651907967124,1.340777395605768,0.14344768371824787,-0.9100538821934434,-1.5075783690799043,-1.143858330759388,-0.9659072374165626,-0.3780506902150727,1.5886271647847574,1.734242156472697
2,-0.38644323672670144,-0.3889478696246247,-0.7301953600781119,-2.2209324201087357,1.9229685678790416,0.2042640999666484,0.8984918848378098,-0.7830823814914065,1.7949740989130938,-0.12315556873151383,0.20893296094438535
3,-0.7589315787938274,-0.7908160323036824,1.346229205358645,0.8127922733454698,-1.3489358756366865,-1.8023818681864079,-1.7671019066543154,-1.194829189904521,0.773057838065043,1.727083818449176,1.3787274921877546
4,0.09247034593103204,0.07571219347303579,-0.1075900227786679,0.3537351151480868,-0.1413526553366435,0.6663857957681079,0.6907971230401445,0.0643533707642852,-0.03425654798752001,-0.2835674990409886,-0.44134886873415785
5,0.3053208271122469,0.1510624739753591,0.5542013346544956,0.31103485412539356,-0.5273213376918106,-1.3489287304580118,0.22561375057218486,1.3854848980953525,-1.6348205356503938,-0.5115376475747626,-0.014840055958998498
6,-0.43965585702200516,-0.2256889285362575,2.5892410443171614,-0.13300933305553117,-1.5107263322480449,-1.0226721300442545,-1.778001119216169,-1.0338283689735435,-0.6774253267100437,1.5572361678970572,2.395384950750404
7,-0.7589315787938274,-0.6401154712990358,1.7859368735439813,1.576789151322645,-2.1208934052323056,-1.6597980039561488,-1.3796022195466076,-1.1981722657910154,0.3750954167742188,1.6122223767775479,1.8692636099718103
8,0.2521082068169432,0.4650219760683729,-0.8928098370933112,0.9822795897591948,-0.0593654436374021,-0.0656335901266831,0.10675968598864356,-0.013719295341691157,0.5868336191154974,0.02290356273174854,-0.7293751059305174
9,0.09247034593103204,-0.28848082895486027,-1.9399227232296892,-0.9890392160797689,1.877819383030351,3.020946176449971,2.0000348648929456,0.8613487667512846,-1.137625682716893,-1.6553080988614695,-1.1984440310446987
10,-0.22680537584079027,-0.4894149102943891,-0.8229894366789441,0.06425139774640218,0.4942494528207179,0.6468329496375053,0.6603336270099721,-0.11591273535237176,0.4580642036416134,-0.3738644811689234,-0.0804289281589772
11,1.2631479924277138,1.2310831611753268,-2.0545578839688803,-0.03694271792337867,1.330057761828276,1.762010709807834,0.35708667898585883,1.141341607975105,-0.515315137347245,-1.382517786350167,-1.4231130666147729
12,-0.5992937179079163,-0.5898819509641535,-0.43538144839977283,-0.7234633244818902,0.7644032600560321,0.0805662195537863,-0.003795080291179767,-0.2082471288613323,0.33197973417150073,0.08587906629542086,0.07621920188485405
13,-0.43965585702200516,-0.26336406878741914,1.2008532020004403,-0.5558113144911375,-0.367638062966379,-1.1157668334445086,-0.006290426921526398,-1.0174360005573948,0.268760911670571,0.9945896035536398,1.7253312098756406
