,health_sector_size_ratio_to_households,retail_sector_size_ratio_to_households,taxi_only_licensed_drivers_ratio_to_households,total_drivers_ratio_to_households,A_B_property_counts,C_D_property_counts,E_F_property_counts,G_H_property_counts,Male life expectancy at birth (2012/2020)4,Female life expectancy at birth (2020)4
0,0.0496408739263561,0.05096588827003444,0.06559352198849362,0.19073024010718634,-0.7213227438565546,-0.6068434178474447,-0.9861744026795156,-0.6428465409953557,0.3183216366495272,0.18415529425999122
1,0.04961602079440355,0.05106160037181257,0.06545333530251256,0.19072264427522068,-0.2573836914253815,-0.4575842111788888,-0.36688584237874616,-0.4378860726463699,-0.6489078547460688,-0.8609690276032363
2,0.04967019041771401,0.05094661772640663,0.06545333530251256,0.19072730809401833,-0.8610495951453494,-0.5394539999112684,0.4726468330576698,0.29411560002857934,1.7369248906964032,2.4237074125383495
3,0.04963489656580507,0.05102585320386283,0.06573218973941468,0.19073798908945777,-0.6108610647062752,-1.0072813640962943,-0.7659302875438692,-0.6135664740883577,0.7696953993008072,1.3039313533991703
4,0.04970230220285554,0.051113707960696406,0.06550176049605698,0.1907571738430505,0.45760463180188093,-0.11451081077653652,-0.4379323311321805,-0.3671259109544581,-1.1002816173973489,-1.3835311885348553
5,0.049648742330210896,0.05096460149306675,0.06571891904000841,0.19076529950550156,0.14429514184836145,0.6512780294072856,0.05939309014185999,-0.23536560987296729,0.25383967055648193,0.10950355698405018
6,0.04965269795304617,0.050971673920726074,0.06545333530251256,0.1907058229275531,-0.35005673653068076,0.4190351593297192,0.6396060816282406,0.008634947685349118,0.06039377227736458,0.3334587688118839
7,0.049643149457284555,0.051030346575180324,0.06551500543218564,0.19073095011464905,-0.5508961531675521,-0.6636510263556264,-0.37399049125408956,-0.2890457325357969,-0.0040881938156714865,-0.5623620784994616
8,0.04959195316068733,0.05092865964052262,0.06555511477861606,0.1907403158626341,1.9704992659821998,0.4986771987088367,-0.2615002173944852,-0.5525663346987786,-1.2937275156764663,-1.532834663086748
9,0.049724794634227944,0.05108729071553555,0.06556291659743226,0.19078381368094377,0.4200189695455521,0.10102393915156468,-0.7754031527109937,-0.647726552146522,-0.8423537530251862,-0.8609690276032363
10,0.04961961437297669,0.05095889958355261,0.06545333530251256,0.19072031581565388,-0.3580903131961556,-0.5611745561055731,-0.3432036794609347,-0.27196569350671473,0.5117675349286446,0.5574139806397176
11,0.049756263748096524,0.051393816593527326,0.06545333530251256,0.1907034158361605,-0.39424140819079245,2.583850593362095,2.120925372137347,0.17455532682500427,0.25383967055648193,1.3039313533991703
12,0.0496358352167929,0.05095698123152926,0.06552926854593308,0.19070952485038145,-0.36382858224292336,-0.6608663396640488,-0.5871299575143927,-0.5842864071813597,0.5762495010216806,1.0053244042953957
13,0.04965637096537397,0.050993856861955615,0.06566883613686911,0.19079387508621695,-0.6424215444634979,-0.28326282428613514,-0.2354498381848926,-0.08896527533797745,0.8986593314868793,1.7518417770548484
14,0.04961363797517465,0.05097568798340473,0.0655897201462749,0.19072287763959705,-0.4496157044921013,-0.7611150605608401,-0.40122497860957274,-0.47448615628011737,-0.0040881938156714865,0.25880703153594287
